id,key,value,type
170365708,highway,turning_circle,regular
170366377,highway,turning_circle,regular
170366686,highway,turning_circle,regular
170366696,highway,turning_circle,regular
170367621,highway,turning_circle,regular
170367735,highway,turning_circle,regular
170367748,highway,turning_circle,regular
170367755,highway,turning_circle,regular
170368254,highway,turning_circle,regular
170369433,highway,turning_circle,regular
170369515,highway,turning_circle,regular
170369542,highway,turning_circle,regular
170369823,highway,turning_circle,regular
170369992,railway,level_crossing,regular
170370051,highway,turning_circle,regular
170370066,highway,turning_circle,regular
170370297,highway,turning_circle,regular
170370431,highway,turning_circle,regular
170370439,highway,turning_circle,regular
170370480,highway,turning_circle,regular
170370812,highway,turning_circle,regular
170370973,highway,turning_circle,regular
170371114,highway,turning_circle,regular
170371311,highway,turning_circle,regular
170371900,highway,turning_circle,regular
170372091,highway,turning_circle,regular
170372220,highway,turning_circle,regular
170372228,highway,turning_circle,regular
170372582,highway,turning_circle,regular
170372679,highway,turning_circle,regular
170372919,highway,turning_circle,regular
170374650,highway,turning_circle,regular
170374664,highway,turning_circle,regular
170375216,highway,turning_circle,regular
170375601,highway,turning_circle,regular
170375646,highway,turning_circle,regular
170377109,highway,turning_circle,regular
170377970,highway,turning_circle,regular
170378037,highway,turning_circle,regular
170378339,highway,turning_circle,regular
170378802,highway,turning_circle,regular
170378933,highway,turning_circle,regular
170379372,highway,turning_circle,regular
170379595,highway,turning_circle,regular
170379676,railway,level_crossing,regular
170380064,highway,turning_circle,regular
170380443,highway,turning_circle,regular
170381124,highway,turning_circle,regular
170381343,highway,turning_circle,regular
170381375,highway,turning_circle,regular
170381524,highway,turning_circle,regular
170381594,highway,turning_circle,regular
170381830,highway,turning_circle,regular
170382314,highway,turning_circle,regular
170382329,highway,turning_circle,regular
170382469,highway,turning_circle,regular
170382622,highway,turning_circle,regular
170383107,railway,level_crossing,regular
170383326,highway,turning_circle,regular
170383954,highway,turning_circle,regular
170384435,highway,turning_circle,regular
170384528,highway,turning_circle,regular
170384639,highway,turning_circle,regular
170384888,highway,turning_circle,regular
170384916,highway,turning_circle,regular
170385030,highway,turning_circle,regular
170385122,highway,turning_circle,regular
170385440,highway,turning_circle,regular
170385497,highway,turning_circle,regular
170385650,highway,turning_circle,regular
170385882,highway,turning_circle,regular
170386025,highway,turning_circle,regular
170386063,highway,turning_circle,regular
170386236,highway,turning_circle,regular
170386887,highway,turning_circle,regular
170387218,highway,turning_circle,regular
170387305,highway,turning_circle,regular
170388522,highway,turning_circle,regular
170388538,highway,turning_circle,regular
170388904,railway,level_crossing,regular
170388913,highway,turning_circle,regular
170389042,highway,turning_circle,regular
170389274,highway,turning_circle,regular
170389274,noexit,yes,regular
170389419,highway,turning_circle,regular
170389876,highway,turning_circle,regular
170389971,highway,turning_circle,regular
170390497,highway,turning_circle,regular
170390706,highway,turning_circle,regular
170390853,highway,turning_circle,regular
170391407,highway,turning_circle,regular
170391475,highway,turning_circle,regular
170391482,highway,turning_circle,regular
170391536,highway,turning_circle,regular
170391758,highway,turning_circle,regular
170391955,railway,level_crossing,regular
170392237,highway,turning_circle,regular
170392477,highway,turning_circle,regular
170392488,highway,turning_circle,regular
170393821,highway,turning_circle,regular
170393845,highway,turning_circle,regular
170393864,highway,turning_circle,regular
170393932,highway,turning_circle,regular
170394129,highway,turning_circle,regular
170394169,highway,turning_circle,regular
170394386,highway,turning_circle,regular
170394728,highway,turning_circle,regular
170395100,highway,turning_circle,regular
170395100,noexit,yes,regular
170395368,highway,turning_circle,regular
170395516,highway,turning_circle,regular
170395699,highway,turning_circle,regular
170396228,highway,turning_circle,regular
170396266,highway,turning_circle,regular
170396416,highway,turning_circle,regular
170397366,highway,turning_circle,regular
170397529,railway,level_crossing,regular
170397990,highway,turning_circle,regular
170398005,highway,turning_circle,regular
170398555,highway,turning_circle,regular
170398704,highway,turning_circle,regular
170398979,highway,turning_circle,regular
170399129,highway,turning_circle,regular
170399136,highway,turning_circle,regular
170400233,highway,turning_circle,regular
170400890,highway,turning_circle,regular
170401080,highway,turning_circle,regular
170401085,highway,turning_circle,regular
170401185,highway,turning_circle,regular
170401412,highway,turning_circle,regular
170401472,highway,turning_circle,regular
170401555,highway,turning_circle,regular
170401657,highway,turning_circle,regular
170402031,highway,turning_circle,regular
170402372,highway,turning_circle,regular
170403371,highway,turning_circle,regular
170403419,highway,turning_circle,regular
170403519,highway,turning_circle,regular
170403710,highway,turning_circle,regular
170403954,highway,turning_circle,regular
170404785,highway,turning_circle,regular
170405149,highway,turning_circle,regular
170405394,highway,turning_circle,regular
170405427,highway,turning_circle,regular
170405431,highway,turning_circle,regular
170405726,highway,turning_circle,regular
170405749,highway,turning_circle,regular
170405788,highway,turning_circle,regular
170405959,highway,turning_circle,regular
170406232,highway,turning_circle,regular
170406307,highway,turning_circle,regular
170406315,highway,turning_circle,regular
170406409,highway,turning_circle,regular
170406423,highway,turning_circle,regular
170406440,highway,turning_circle,regular
170406472,highway,turning_circle,regular
170406505,highway,turning_circle,regular
170407125,highway,turning_circle,regular
170407282,highway,turning_circle,regular
170407496,highway,turning_circle,regular
170407727,highway,turning_circle,regular
170408821,highway,turning_circle,regular
170409112,highway,turning_circle,regular
170409187,highway,turning_circle,regular
170409698,highway,turning_circle,regular
170409754,highway,turning_circle,regular
170409773,highway,turning_circle,regular
170409898,highway,turning_circle,regular
170410273,highway,turning_circle,regular
170410923,highway,turning_circle,regular
170411061,highway,turning_circle,regular
170411334,noexit,yes,regular
170411981,highway,turning_circle,regular
170413080,highway,turning_circle,regular
170413177,highway,turning_circle,regular
170413230,highway,turning_circle,regular
170413418,highway,turning_circle,regular
170413683,highway,turning_circle,regular
170413842,highway,turning_circle,regular
170413899,highway,turning_circle,regular
170413940,highway,turning_circle,regular
170414070,highway,turning_circle,regular
170414083,highway,turning_circle,regular
170414098,highway,turning_circle,regular
170414781,highway,turning_circle,regular
170415167,highway,turning_circle,regular
170415246,highway,turning_circle,regular
170415988,highway,turning_circle,regular
170416060,highway,turning_circle,regular
170416979,highway,turning_circle,regular
170417180,highway,turning_circle,regular
170418087,highway,turning_circle,regular
170418605,highway,turning_circle,regular
170418728,highway,turning_circle,regular
170418820,highway,turning_circle,regular
170419013,highway,turning_circle,regular
170419222,railway,level_crossing,regular
170419409,highway,turning_circle,regular
170419737,highway,turning_circle,regular
170419908,highway,turning_circle,regular
170420021,highway,turning_circle,regular
170420331,highway,turning_circle,regular
170420434,highway,turning_circle,regular
170421797,noexit,yes,regular
170421899,highway,turning_circle,regular
170421961,highway,turning_circle,regular
170421973,highway,turning_circle,regular
170422208,highway,turning_circle,regular
170422216,highway,turning_circle,regular
170422249,highway,turning_circle,regular
170422569,highway,turning_circle,regular
170422663,highway,turning_circle,regular
170422677,highway,turning_circle,regular
170423155,noexit,yes,regular
170423488,highway,turning_circle,regular
170423659,highway,turning_circle,regular
170423943,highway,turning_loop,regular
170424425,highway,turning_circle,regular
170424786,highway,turning_circle,regular
170424848,highway,turning_circle,regular
170424881,highway,turning_circle,regular
170425038,highway,turning_circle,regular
170425266,highway,turning_circle,regular
170425337,highway,turning_circle,regular
170425392,highway,turning_circle,regular
170425540,highway,turning_circle,regular
170425761,highway,turning_circle,regular
170426039,highway,turning_circle,regular
170427542,highway,turning_circle,regular
170427582,highway,turning_circle,regular
170427840,highway,turning_circle,regular
170428101,highway,traffic_signals,regular
170428153,highway,turning_circle,regular
170428235,highway,turning_circle,regular
170428347,railway,level_crossing,regular
170428409,highway,turning_circle,regular
170428513,highway,turning_circle,regular
170428593,highway,turning_circle,regular
170428615,highway,turning_circle,regular
170428656,highway,turning_circle,regular
170428917,highway,turning_circle,regular
170429224,highway,turning_circle,regular
170429597,railway,level_crossing,regular
170430092,highway,turning_circle,regular
170430218,highway,turning_circle,regular
170430948,highway,turning_circle,regular
170431612,highway,turning_circle,regular
170431696,highway,turning_circle,regular
170431910,highway,turning_circle,regular
170431946,highway,turning_circle,regular
170432110,highway,turning_circle,regular
170432995,highway,turning_circle,regular
170433055,highway,turning_circle,regular
170433678,highway,turning_circle,regular
170433778,highway,turning_circle,regular
170434056,highway,turning_circle,regular
170434358,railway,level_crossing,regular
170434380,highway,turning_circle,regular
170434955,highway,turning_circle,regular
170435727,highway,turning_circle,regular
170436203,highway,turning_circle,regular
170436245,highway,turning_circle,regular
170436629,highway,turning_circle,regular
170437422,highway,turning_circle,regular
170438107,highway,traffic_signals,regular
170438107,traffic_signals,signal,regular
170438240,highway,traffic_signals,regular
170438245,crossing,traffic_signals,regular
170438245,highway,crossing,regular
170439166,highway,turning_circle,regular
170439175,highway,turning_circle,regular
170439909,noexit,yes,regular
170440267,highway,turning_circle,regular
170440548,highway,turning_circle,regular
170440813,highway,turning_circle,regular
170441612,highway,turning_circle,regular
170442104,highway,turning_circle,regular
170442274,highway,turning_circle,regular
170442309,highway,turning_circle,regular
170442459,highway,turning_circle,regular
170442527,highway,traffic_signals,regular
170442527,traffic_signals,signal,regular
170442551,highway,turning_circle,regular
170442617,highway,turning_circle,regular
170443371,highway,turning_circle,regular
170443464,highway,turning_circle,regular
170443982,highway,turning_circle,regular
170444071,highway,turning_circle,regular
170444113,highway,turning_circle,regular
170444120,highway,turning_circle,regular
